,country_text,start_procedures,start_cost,year,start_cost_1,start_procedure_1,cpi,cpi_5geo,cpi_7geo,cpi_5geo_1,cpi_7geo_1,deflator,deflator_5geo,deflator_7geo,deflator_5geo_1,deflator_7geo_1,entrepreneurial_intention,entrepreneurship_desirable,establish,necessity_driven,male,country_short,ln_prgdp,ln_prgdp_1,growth_prgdp,growth_prgdp_1,govcon,govcon_1,trade,trade_1,pop_retire,pop_retire_1,tertiary,tertiary_1,csh_i,csh_i_1,labor,labor_1,unemp,unemp_1,polity,polity_1,corruption,corruption_1,country_id,ycode1,ycode2,ycode3,ycode4,ycode5,ycode6,ycode7,ycode8,ycode9,ycode10,ycode11,ccode1,ccode2,ccode3,ccode4,ccode5,ccode6,ccode7,ccode8,ccode9,ccode10,ccode11,ccode12,ccode13,ccode14,ccode15,ccode16,ccode17,ccode18,ccode19,ccode20,ccode21,ccode22,ccode23,ccode24,ccode25,ccode26,ccode27,ccode28,ccode29,ccode30,ccode31,ccode32,ccode33,ccode34,ccode35,ccode36,ccode37,ccode38,ccode39,ccode40,ccode41,ccode42,ccode43,ccode44,ccode45,ccode46,ccode47,ccode48,ccode49,ccode50,ccode51,ccode52,ccode53,ccode54,ccode55,ccode56,ccode57,ccode58,ccode59,ccode60,ccode61,ccode62,ccode63,ccode64,ccode65,ccode66,ccode67,ccode68,ccode69,ccode70,ccode71,ccode72,ccode73,ccode74,ccode75,ccode76,ccode77,ccode78,ccode79,ccode80,ccode81,ccode82,ccode83,ccode84,ccode85,ccode86,ccode87,ccode88,ccode89,ccode90,ccode91,ccode92,ccode93,ccode94,ccode95,ccode96,ccode97,ccode98,ccode99,ccode100,ccode101,ccode102,ccode103,ccode104,ccode105,ccode106,ccode107,ccode108,ccode109,ccode110,ccode111,ccode112,ccode113,ccode114,ccode115,ccode116,ccode117,ccode118,ccode119,ccode120,ccode121,ccode122,ccode123,ccode124,ccode125,ccode126,ccode127,ccode128,ccode129,ccode130,ccode131,ccode132,ccode133,ccode134,ccode135,ccode136,ccode137,ccode138,ccode139,ccode140,ccode141,ccode142,ccode143,ccode144,ccode145,ccode146,ccode147,ccode148,ccode149,ccode150,ccode151,ccode152,ccode153,ccode154,ccode155,ccode156,ccode157,ccode158,ccode159,ccode160,ccode161,ccode162,ccode163,ccode164,ccode165,ccode166,ccode167,ccode168,ccode169,ccode170,ccode171,ccode172,ccode173,ccode174,ccode175,ccode176,ccode177,ccode178,ccode179,ccode180,ccode181,ccode182,ccode183,ccode184,gdp_d50,cost_d50,inf_d50,tertiary_d50,corruption_d50,pop_retire_d50,polity_d50,gdp_d50_1,cost_d50_1,tertiary_d50_1,pop_retire_d50_1,polity_d50_1,cost_50,cost_infgeo,cost_d25,cost_infgeo_25,cost_d75,cost_infgeo_75,inf7_d50,cost_inf7geo,cost_inf7geo_25,cost_inf7geo_75,deflator_d50,deflator7_d50,cost_deflator5geo,cost_deflator5geo_25,cost_deflator5geo_75,cost_deflator7geo,cost_deflator7geo_25,cost_deflator7geo_75,inf_d50_1,corruption_d50_1,cost_d50_2,pro_d50_1,gdp_d75_1,gdp_d25_1,cost_d75_1,cost_d25_1,cost_dd25_1,cost_cost_dd25_1,pro_cost_dd25_1,cost_50_1,cost_cost_50_1,pro_cost_50_1,inf7_50_1,nascent,rinterest,deposit,spread
391,United Arab Emirates,10.0,15.8,2006,17.5,10.0,,,,,,11.957075,5.9226694,7.055569,4.985128,4.0933385,6.13,78.71,1.39,8.66,5.87,ARE,10.554849,10.60407,-4.922104,-0.07239246,0.0624764,0.068661086,1.1947641,1.1955312,0.008157014,0.008994248,,,0.18203741,0.1924196,77.2,77.2,3.3,3.1,,,6.2,6.2,United Arab Emirates,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,,1.0,,1.0,,,,,,0.0,0.0,5.9226694,5.9226694,5.9226694,7.055569,7.055569,7.055569,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.5,10.0,1.0,17.5,10.0,,1.7105689,,,
392,Germany,9.0,4.7,2006,5.9,9.0,1.5774293,1.5298314,1.3837742,1.5147142,1.2963618,0.29922757,1.1091049,0.76953226,0.8897734,0.7657083,5.34,56.21,3.03,36.19,5.79,DEU,10.490632,10.453075,3.7556648,0.0076084137,0.18014184,0.18415542,0.7717969,0.70515627,0.1929882,0.18823114,,,0.19688311,0.18754733,75.0,74.0,10.3,11.1,3.0445,3.0445,8.0,8.2,Germany,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.5298314,1.0,1.5298314,1.0,1.5298314,0.0,1.3837742,1.3837742,1.3837742,0.0,0.0,1.1091049,1.1091049,1.1091049,0.76953226,0.76953226,0.76953226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9,9.0,1.0,5.9,9.0,0.0,2.904627,,,
393,Armenia,9.0,6.1,2006,7.0,9.0,2.8923566,3.2796993,2.3102026,2.9838524,3.4383633,4.619858,4.1014276,2.7174592,3.1539333,3.7461627,,,,,,ARM,7.5217223,7.393514,12.820816,0.13351297,0.10090269,0.10550983,0.6260919,0.72038925,0.11515739,0.11600916,0.4176502,0.3836914,0.35906133,0.3046632,65.9,67.0,28.6,27.8,2.7726,2.7726,2.9,2.9,Armenia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.1,3.2796993,0.4176502,2.9,0.11515739,2.7726,1.0,6.1,0.3836914,0.11600916,2.7726,1.0,3.2796993,1.0,3.2796993,1.0,3.2796993,2.3102026,2.3102026,2.3102026,2.3102026,4.1014276,2.7174592,4.1014276,4.1014276,4.1014276,2.7174592,2.7174592,2.7174592,3.2796993,2.9,7.0,9.0,1.0,0.0,7.0,0.0,1.0,7.0,9.0,1.0,7.0,9.0,2.3102026,,11.379528,5.8366895,10.688414
394,United States,6.0,0.8,2006,0.7,6.0,3.225944,2.5486891,2.614931,2.545537,2.351972,3.0722666,2.35342,2.2243078,2.165888,1.9199076,7.11,51.45,5.42,13.14,12.73,USA,10.715593,10.698918,1.6674995,0.023687363,0.15082759,0.15122128,0.2687363,0.2550061,0.12390507,0.12320886,0.812776,0.8131697,0.2333304,0.23222953,74.3,74.2,4.7,5.2,3.0445,3.0445,,,United States,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5486891,1.0,2.5486891,1.0,2.5486891,0.0,2.614931,2.614931,2.614931,0.0,0.0,2.35342,2.35342,2.35342,2.2243078,2.2243078,2.2243078,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,6.0,1.0,0.7,6.0,0.0,7.4467025,4.7396197,,
395,Oman,10.0,4.8,2006,4.9,10.0,3.2041302,0.3360669,,,,13.6304455,8.820855,10.469186,7.9803133,5.1420035,,,,,,OMN,9.459292,9.425339,3.3953667,0.0009069443,0.18628883,0.20789891,0.87836754,0.893398,0.026425015,0.025918558,0.2128309,0.189603,0.27151892,0.21425821,57.4,57.0,7.8,7.8,1.0986,1.0986,5.4,6.3,Oman,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3360669,1.0,0.3360669,1.0,0.3360669,,,,,0.0,0.0,8.820855,8.820855,8.820855,10.469186,10.469186,10.469186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,10.0,1.0,4.9,10.0,,,-5.479557,4.001,3.403
396,"Iran, Islamic Rep.",9.0,6.3,2006,7.3,10.0,11.939552,14.041793,14.946662,14.250872,15.577905,22.02448,17.70177,20.631493,19.541668,19.48741,,,,,,IRN,7.960999,7.91509,4.590893,0.033720493,0.13028817,0.13044281,0.52261347,0.57714844,0.049496382,0.04930319,0.2522786,0.2286676,0.29920873,0.32693782,48.3,49.2,11.6,12.1,,,,,"Iran, Islamic Rep.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.3,14.041793,0.2522786,,0.049496382,,1.0,6.3,0.2286676,0.04930319,,1.0,14.041793,1.0,14.041793,1.0,14.041793,14.946662,14.946662,14.946662,14.946662,17.70177,20.631493,17.70177,17.70177,17.70177,20.631493,20.631493,20.631493,14.041793,,7.3,10.0,1.0,0.0,7.3,0.0,1.0,7.3,10.0,1.0,7.3,10.0,14.946662,,0.114354566,11.56,2.44
397,Comoros,10.0,200.1,2006,,,3.3743637,4.071323,,,,3.110185,2.6475134,3.2050714,3.2763262,3.3558578,,,,,,COM,6.423283,6.4213967,0.18863678,0.0038256645,0.13345765,0.12934288,0.53136146,0.5139291,0.029063733,0.029041497,,,0.112661056,0.105624884,56.9,56.6,6.6,6.6,2.9957,2.8332,,,Comoros,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,200.1,4.071323,,,0.029063733,2.9957,1.0,200.1,,0.029041497,2.8332,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.6475134,3.2050714,0.0,0.0,0.0,0.0,0.0,0.0,4.071323,,,,1.0,1.0,,,0.0,,,0.0,,,,,7.166184,2.5,8.0
398,Iceland,5.0,2.8,2006,3.0,5.0,6.675824,4.146096,4.1521926,4.3691983,3.822417,8.829397,4.134477,3.9396477,4.1768556,4.115766,15.39,66.73,6.68,8.88,14.92,ISL,10.961947,10.943964,1.7983437,0.042458534,0.23519373,0.23567152,0.79176956,0.72640777,0.11765547,0.1174746,0.7266466,0.7035714,0.36047798,0.29295897,86.7,85.5,3.0,2.6,,,9.6,9.7,Iceland,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,4.146096,1.0,4.146096,1.0,4.146096,0.0,4.1521926,4.1521926,4.1521926,0.0,0.0,4.134477,4.134477,4.134477,3.9396477,3.9396477,3.9396477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,3.0,5.0,0.0,7.1857986,8.376847,,
399,Australia,3.0,1.9,2006,2.1,3.0,3.5384874,3.0310104,3.010519,3.39105,2.748337,5.064603,3.5351086,2.9329114,3.304427,2.5839615,10.59,57.18,9.12,10.74,14.02,AUS,10.4487095,10.433993,1.4716148,0.018460274,0.17324604,0.17427371,0.40999413,0.3885028,0.12979396,0.12913187,0.70464,0.7124206,0.2767143,0.2744213,75.9,75.4,4.8,5.0,3.0445,3.0445,8.7,8.8,Australia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0310104,1.0,3.0310104,1.0,3.0310104,0.0,3.010519,3.010519,3.010519,0.0,0.0,3.5351086,3.5351086,3.5351086,2.9329114,2.9329114,2.9329114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,3.0,1.0,2.1,3.0,0.0,7.253895,4.136194,4.0625,5.35
400,Cyprus,,,2006,,,2.495875,2.7496953,2.7863843,3.064986,2.7389646,3.1380293,3.1984534,3.0617769,3.1927814,3.065294,,,,,,CYP,10.14359,10.1160965,2.7493477,0.02350235,0.1697115,0.1658317,1.1093876,1.1291522,0.108518325,0.10714169,0.3341991,0.33220822,0.24508451,0.22500151,72.0,71.4,4.5,5.3,3.0445,3.0445,5.6,5.7,Cyprus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,0.0,,,,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,,3.44794,3.3558333,3.3383334
401,Kenya,14.0,48.3,2006,53.7,13.0,14.453734,7.830937,7.8335824,7.765805,7.3250656,23.694942,4.1165442,4.4058585,4.349775,4.692373,,,,,,KEN,6.3082542,6.273032,3.5222054,0.03126192,0.14346999,0.17380211,0.5523648,0.6447887,0.027357152,0.027583437,,0.0296753,0.18633585,0.17649685,65.7,65.5,9.5,9.5,2.9444,2.9444,2.2,2.1,Kenya,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,48.3,7.830937,,2.2,0.027357152,2.9444,1.0,48.3,0.0296753,0.027583437,2.9444,1.0,7.830937,0.0,0.0,1.0,7.830937,7.8335824,7.8335824,0.0,7.8335824,4.1165442,4.4058585,4.1165442,0.0,4.1165442,4.4058585,0.0,4.4058585,7.830937,2.1,53.7,13.0,1.0,1.0,53.7,53.7,0.0,0.0,0.0,0.0,0.0,0.0,7.8335824,,-8.009867,5.138703,8.496831
402,Canada,3.0,0.9,2006,0.9,3.0,2.0020254,2.3221245,2.2946386,2.4232097,2.119661,2.7092917,2.5306633,2.6815257,2.7410977,2.1889515,6.26,71.32,5.11,14.35,8.25,CAN,10.50997,10.492058,1.7911911,0.021282196,0.19447878,0.191617,0.68222994,0.70022047,0.13253851,0.13107963,,,0.23763584,0.2281759,77.8,77.7,6.3,6.7,3.0445,3.0445,8.5,8.4,Canada,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.3221245,1.0,2.3221245,1.0,2.3221245,0.0,2.2946386,2.2946386,2.2946386,0.0,0.0,2.5306633,2.5306633,2.5306633,2.6815257,2.6815257,2.6815257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,3.0,1.0,0.9,3.0,0.0,4.0737796,3.0213537,1.825,3.9875
403,Indonesia,13.0,101.7,2006,130.7,13.0,13.109415,9.305271,10.009667,7.939138,15.822949,14.087424,9.643283,11.768145,10.79194,18.802149,30.16,63.88,17.62,13.57,19.84,IDN,7.1819634,7.1416264,4.0337086,0.042078495,0.08627169,0.08109508,0.5665713,0.6398794,0.048627567,0.047986064,0.1791134,0.17739731,0.25400218,0.25081408,69.8,69.8,10.3,11.2,2.9444,2.9444,2.4,2.2,Indonesia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,101.7,9.305271,0.1791134,2.4,0.048627567,2.9444,1.0,101.7,0.17739731,0.047986064,2.9444,0.0,0.0,0.0,0.0,0.0,0.0,10.009667,0.0,0.0,0.0,9.643283,11.768145,0.0,0.0,0.0,0.0,0.0,0.0,9.305271,2.2,130.7,13.0,1.0,0.0,130.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.009667,9.62547,1.6581514,11.410833,4.568333
404,Algeria,13.0,12.4,2006,14.6,13.0,2.3145242,3.0425947,2.5953712,2.829643,3.103529,10.546696,6.991537,9.901283,8.509133,7.0912066,,,,,,DZA,8.042303,8.039814,0.248909,0.043685913,0.11231577,0.11450421,0.7073001,0.71278596,0.05111506,0.049925804,0.2021485,0.19762582,0.30170462,0.3165641,45.3,45.4,12.3,15.3,2.5649,2.5649,3.1,2.8,Algeria,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.4,3.0425947,0.2021485,3.1,0.05111506,2.5649,1.0,12.4,0.19762582,0.049925804,2.5649,1.0,3.0425947,1.0,3.0425947,1.0,3.0425947,2.5953712,2.5953712,2.5953712,2.5953712,6.991537,9.901283,6.991537,6.991537,6.991537,9.901283,9.901283,9.901283,3.0425947,2.8,14.6,13.0,1.0,0.0,14.6,0.0,1.0,14.6,13.0,1.0,14.6,13.0,2.5953712,,-2.3037286,1.75,6.25
405,Cambodia,10.0,276.1,2006,480.1,11.0,6.1432557,2.794332,2.445836,1.3751764,3.5718527,4.629919,3.1926806,2.0813503,1.3203613,2.614176,,,,,,KHM,6.24493,6.1579294,8.700037,0.108710766,0.03460375,0.040701035,1.4461609,1.3683194,0.034584142,0.03386847,0.055914402,0.0332616,0.20550515,0.18465701,83.7,83.2,0.9,1.3,2.5649,2.5649,2.1,2.3,Cambodia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,276.1,2.794332,0.055914402,2.1,0.034584142,2.5649,1.0,276.1,0.0332616,0.03386847,2.5649,0.0,0.0,0.0,0.0,0.0,0.0,2.445836,0.0,0.0,0.0,3.1926806,2.0813503,0.0,0.0,0.0,0.0,0.0,0.0,2.794332,2.3,480.1,11.0,1.0,1.0,480.1,480.1,0.0,0.0,0.0,0.0,0.0,0.0,2.445836,,,1.8416667,
